PV Productie (W),DateTime,GHI (W/m^2),Year,Month,Day,Hour,Minute,Second
0.0,2022-11-13 22:30:00,0.0,2022,11,13,22,30,0
0.0,2022-11-13 22:45:00,0.0,2022,11,13,22,45,0
0.0,2022-11-13 23:00:00,0.0,2022,11,13,23,0,0
0.0,2022-11-13 23:15:00,0.0,2022,11,13,23,15,0
0.0,2022-11-13 23:30:00,0.0,2022,11,13,23,30,0
0.0,2022-11-13 23:45:00,0.0,2022,11,13,23,45,0
0.0,2022-11-14 00:00:00,0.0,2022,11,14,0,0,0
0.0,2022-11-14 00:15:00,0.0,2022,11,14,0,15,0
0.0,2022-11-14 00:30:00,0.0,2022,11,14,0,30,0
0.0,2022-11-14 00:45:00,0.0,2022,11,14,0,45,0
0.0,2022-11-14 01:00:00,0.0,2022,11,14,1,0,0
0.0,2022-11-14 01:15:00,0.0,2022,11,14,1,15,0
0.0,2022-11-14 01:30:00,0.0,2022,11,14,1,30,0
0.0,2022-11-14 01:45:00,0.0,2022,11,14,1,45,0
0.0,2022-11-14 02:00:00,0.0,2022,11,14,2,0,0
0.0,2022-11-14 02:15:00,0.0,2022,11,14,2,15,0
0.0,2022-11-14 02:30:00,0.0,2022,11,14,2,30,0
0.0,2022-11-14 02:45:00,0.0,2022,11,14,2,45,0
0.0,2022-11-14 03:00:00,0.0,2022,11,14,3,0,0
0.0,2022-11-14 03:15:00,0.0,2022,11,14,3,15,0
0.0,2022-11-14 03:30:00,0.0,2022,11,14,3,30,0
0.0,2022-11-14 03:45:00,0.0,2022,11,14,3,45,0
0.0,2022-11-14 04:00:00,0.0,2022,11,14,4,0,0
0.0,2022-11-14 04:15:00,0.0,2022,11,14,4,15,0
0.0,2022-11-14 04:30:00,0.0,2022,11,14,4,30,0
0.0,2022-11-14 04:45:00,0.0,2022,11,14,4,45,0
0.0,2022-11-14 05:00:00,0.0,2022,11,14,5,0,0
0.0,2022-11-14 05:15:00,0.0,2022,11,14,5,15,0
0.0,2022-11-14 05:30:00,0.0,2022,11,14,5,30,0
0.0,2022-11-14 05:45:00,0.0,2022,11,14,5,45,0
0.0,2022-11-14 06:00:00,0.0,2022,11,14,6,0,0
0.0,2022-11-14 06:15:00,0.0,2022,11,14,6,15,0
0.0,2022-11-14 06:30:00,0.0,2022,11,14,6,30,0
0.0,2022-11-14 06:45:00,0.0,2022,11,14,6,45,0
0.0,2022-11-14 07:00:00,0.0,2022,11,14,7,0,0
0.0,2022-11-14 07:15:00,0.0,2022,11,14,7,15,0
0.0,2022-11-14 07:30:00,0.0,2022,11,14,7,30,0
0.0,2022-11-14 07:45:00,0.0,2022,11,14,7,45,0
0.0,2022-11-14 08:00:00,0.0,2022,11,14,8,0,0
4.9078,2022-11-14 08:15:00,3.7932842408045455,2022,11,14,8,15,0
4.4099,2022-11-14 08:30:00,17.853046456177278,2022,11,14,8,30,0
23.682,2022-11-14 08:45:00,40.12925316768276,2022,11,14,8,45,0
49.3627,2022-11-14 09:00:00,66.56735926021372,2022,11,14,9,0,0
61.8621,2022-11-14 09:15:00,94.53715406286148,2022,11,14,9,15,0
72.1234,2022-11-14 09:30:00,122.53646915052494,2022,11,14,9,30,0
79.5638,2022-11-14 09:45:00,149.67559391935512,2022,11,14,9,45,0
78.5636,2022-11-14 10:00:00,175.38920545238403,2022,11,14,10,0,0
90.299,2022-11-14 10:15:00,199.2920164317321,2022,11,14,10,15,0
97.5714,2022-11-14 10:30:00,221.1055261071421,2022,11,14,10,30,0
99.5634,2022-11-14 10:45:00,240.61938478558776,2022,11,14,10,45,0
103.6923,2022-11-14 11:00:00,257.6701479273964,2022,11,14,11,0,0
105.7872,2022-11-14 11:15:00,272.12912596169184,2022,11,14,11,15,0
111.6013,2022-11-14 11:30:00,283.8952143541226,2022,11,14,11,30,0
114.25,2022-11-14 11:45:00,292.8905643441351,2022,11,14,11,45,0
117.2544,2022-11-14 12:00:00,299.0579276445185,2022,11,14,12,0,0
138.677,2022-11-14 12:15:00,302.35904312980847,2022,11,14,12,15,0
179.5771,2022-11-14 12:30:00,302.77370583347795,2022,11,14,12,30,0
173.0381,2022-11-14 12:45:00,300.299317661936,2022,11,14,12,45,0
218.9094,2022-11-14 13:00:00,294.95083483262414,2022,11,14,13,0,0
257.678,2022-11-14 13:15:00,286.7610975272202,2022,11,14,13,15,0
303.7378,2022-11-14 13:30:00,275.7816099924646,2022,11,14,13,30,0
378.795,2022-11-14 13:45:00,262.08393450004934,2022,11,14,13,45,0
407.588,2022-11-14 14:00:00,245.76199612395203,2022,11,14,14,0,0
416.2754,2022-11-14 14:15:00,226.9358510110665,2022,11,14,14,15,0
447.061,2022-11-14 14:30:00,205.7578913091971,2022,11,14,14,30,0
482.2426,2022-11-14 14:45:00,182.4232690593285,2022,11,14,14,45,0
478.9175,2022-11-14 15:00:00,157.1879685420061,2022,11,14,15,0,0
378.806,2022-11-14 15:15:00,130.40129133948625,2022,11,14,15,15,0
304.3922,2022-11-14 15:30:00,102.56670422376604,2022,11,14,15,30,0
267.3927,2022-11-14 15:45:00,74.46063244855293,2022,11,14,15,45,0
125.6956,2022-11-14 16:00:00,47.37007913130663,2022,11,14,16,0,0
52.684,2022-11-14 16:15:00,23.543194504975347,2022,11,14,16,15,0
1.4377,2022-11-14 16:30:00,6.702013247541577,2022,11,14,16,30,0
0.0,2022-11-14 16:45:00,0.2441559838184004,2022,11,14,16,45,0
0.0,2022-11-14 17:00:00,0.0,2022,11,14,17,0,0
0.0,2022-11-14 17:15:00,0.0,2022,11,14,17,15,0
0.0,2022-11-14 17:30:00,0.0,2022,11,14,17,30,0
0.0,2022-11-14 17:45:00,0.0,2022,11,14,17,45,0
0.0,2022-11-14 18:00:00,0.0,2022,11,14,18,0,0
0.0,2022-11-14 18:15:00,0.0,2022,11,14,18,15,0
0.0,2022-11-14 18:30:00,0.0,2022,11,14,18,30,0
0.0,2022-11-14 18:45:00,0.0,2022,11,14,18,45,0
0.0,2022-11-14 19:00:00,0.0,2022,11,14,19,0,0
0.0,2022-11-14 19:15:00,0.0,2022,11,14,19,15,0
0.0,2022-11-14 19:30:00,0.0,2022,11,14,19,30,0
0.0,2022-11-14 19:45:00,0.0,2022,11,14,19,45,0
0.0,2022-11-14 20:00:00,0.0,2022,11,14,20,0,0
0.0,2022-11-14 20:15:00,0.0,2022,11,14,20,15,0
0.0,2022-11-14 20:30:00,0.0,2022,11,14,20,30,0
0.0,2022-11-14 20:45:00,0.0,2022,11,14,20,45,0
0.0,2022-11-14 21:00:00,0.0,2022,11,14,21,0,0
0.0,2022-11-14 21:15:00,0.0,2022,11,14,21,15,0
0.0,2022-11-14 21:30:00,0.0,2022,11,14,21,30,0
0.0,2022-11-14 21:45:00,0.0,2022,11,14,21,45,0
0.0,2022-11-14 22:00:00,0.0,2022,11,14,22,0,0
0.0,2022-11-14 22:15:00,0.0,2022,11,14,22,15,0
0.0,2022-11-14 22:30:00,0.0,2022,11,14,22,30,0
0.0,2022-11-14 22:45:00,0.0,2022,11,14,22,45,0
0.0,2022-11-14 23:00:00,0.0,2022,11,14,23,0,0
0.0,2022-11-14 23:15:00,0.0,2022,11,14,23,15,0
0.0,2022-11-14 23:30:00,0.0,2022,11,14,23,30,0
0.0,2022-11-14 23:45:00,0.0,2022,11,14,23,45,0
0.0,2022-11-15 00:00:00,0.0,2022,11,15,0,0,0
0.0,2022-11-15 00:15:00,0.0,2022,11,15,0,15,0
0.0,2022-11-15 00:30:00,0.0,2022,11,15,0,30,0
0.0,2022-11-15 00:45:00,0.0,2022,11,15,0,45,0
0.0,2022-11-15 01:00:00,0.0,2022,11,15,1,0,0
0.0,2022-11-15 01:15:00,0.0,2022,11,15,1,15,0
0.0,2022-11-15 01:30:00,0.0,2022,11,15,1,30,0
0.0,2022-11-15 01:45:00,0.0,2022,11,15,1,45,0
0.0,2022-11-15 02:00:00,0.0,2022,11,15,2,0,0
0.0,2022-11-15 02:15:00,0.0,2022,11,15,2,15,0
0.0,2022-11-15 02:30:00,0.0,2022,11,15,2,30,0
0.0,2022-11-15 02:45:00,0.0,2022,11,15,2,45,0
0.0,2022-11-15 03:00:00,0.0,2022,11,15,3,0,0
0.0,2022-11-15 03:15:00,0.0,2022,11,15,3,15,0
0.0,2022-11-15 03:30:00,0.0,2022,11,15,3,30,0
0.0,2022-11-15 03:45:00,0.0,2022,11,15,3,45,0
0.0,2022-11-15 04:00:00,0.0,2022,11,15,4,0,0
0.0,2022-11-15 04:15:00,0.0,2022,11,15,4,15,0
0.0,2022-11-15 04:30:00,0.0,2022,11,15,4,30,0
0.0,2022-11-15 04:45:00,0.0,2022,11,15,4,45,0
0.0,2022-11-15 05:00:00,0.0,2022,11,15,5,0,0
0.0,2022-11-15 05:15:00,0.0,2022,11,15,5,15,0
0.0,2022-11-15 05:30:00,0.0,2022,11,15,5,30,0
0.0,2022-11-15 05:45:00,0.0,2022,11,15,5,45,0
0.0,2022-11-15 06:00:00,0.0,2022,11,15,6,0,0
0.0,2022-11-15 06:15:00,0.0,2022,11,15,6,15,0
0.0,2022-11-15 06:30:00,0.0,2022,11,15,6,30,0
0.0,2022-11-15 06:45:00,0.0,2022,11,15,6,45,0
0.0,2022-11-15 07:00:00,0.0,2022,11,15,7,0,0
0.0,2022-11-15 07:15:00,0.0,2022,11,15,7,15,0
0.0,2022-11-15 07:30:00,0.0,2022,11,15,7,30,0
0.0,2022-11-15 07:45:00,0.0,2022,11,15,7,45,0
0.0,2022-11-15 08:00:00,0.0,2022,11,15,8,0,0
4.0666,2022-11-15 08:15:00,2.919240648503639,2022,11,15,8,15,0
18.8193,2022-11-15 08:30:00,15.844864425852514,2022,11,15,8,30,0
27.4791,2022-11-15 08:45:00,37.398992276763785,2022,11,15,8,45,0
43.8342,2022-11-15 09:00:00,63.44513677852596,2022,11,15,9,0,0
85.4174,2022-11-15 09:15:00,91.20134230437748,2022,11,15,9,15,0
131.3443,2022-11-15 09:30:00,119.08040877804216,2022,11,15,9,30,0
161.5257,2022-11-15 09:45:00,146.15031368159248,2022,11,15,9,45,0
204.8477,2022-11-15 10:00:00,171.8244237278421,2022,11,15,10,0,0
189.7265,2022-11-15 10:15:00,195.70627687274964,2022,11,15,10,15,0
134.6268,2022-11-15 10:30:00,217.51124493791872,2022,11,15,10,30,0
206.6969,2022-11-15 10:45:00,237.02547025762524,2022,11,15,10,45,0
187.5347,2022-11-15 11:00:00,254.0834152733808,2022,11,15,11,0,0
128.2971,2022-11-15 11:15:00,268.5550891642083,2022,11,15,11,15,0
146.8214,2022-11-15 11:30:00,280.33854255855664,2022,11,15,11,30,0
194.1098,2022-11-15 11:45:00,289.3553515306184,2022,11,15,11,45,0
202.4908,2022-11-15 12:00:00,295.5478555516091,2022,11,15,12,0,0
205.2006,2022-11-15 12:15:00,298.8774823353163,2022,11,15,12,15,0
281.688,2022-11-15 12:30:00,299.32378157179744,2022,11,15,12,30,0
290.2104,2022-11-15 12:45:00,296.88395734359,2022,11,15,12,45,0
288.7599,2022-11-15 13:00:00,291.5728096351079,2022,11,15,13,0,0
295.842,2022-11-15 13:15:00,283.4230691588936,2022,11,15,13,15,0
306.4018,2022-11-15 13:30:00,272.4861953525945,2022,11,15,13,30,0
423.2075,2022-11-15 13:45:00,258.83380622991376,2022,11,15,13,45,0
450.2026,2022-11-15 14:00:00,242.56004815905763,2022,11,15,14,0,0
404.314,2022-11-15 14:15:00,223.78547991864,2022,11,15,14,15,0
289.9028,2022-11-15 14:30:00,202.66348707221235,2022,11,15,14,30,0
182.0334,2022-11-15 14:45:00,179.39109578836582,2022,11,15,14,45,0
129.5065,2022-11-15 15:00:00,154.22779795858096,2022,11,15,15,0,0
93.3044,2022-11-15 15:15:00,127.52954976037137,2022,11,15,15,15,0
56.8321,2022-11-15 15:30:00,99.8127877071274,2022,11,15,15,30,0
17.53,2022-11-15 15:45:00,71.88003964572258,2022,11,15,15,45,0
6.5841,2022-11-15 16:00:00,45.07182932077656,2022,11,15,16,0,0
0.0,2022-11-15 16:15:00,21.739530560211684,2022,11,15,16,15,0
0.0,2022-11-15 16:30:00,5.722008516789936,2022,11,15,16,30,0
0.0,2022-11-15 16:45:00,0.0966843522829125,2022,11,15,16,45,0
0.0,2022-11-15 17:00:00,0.0,2022,11,15,17,0,0
0.0,2022-11-15 17:15:00,0.0,2022,11,15,17,15,0
0.0,2022-11-15 17:30:00,0.0,2022,11,15,17,30,0
0.0,2022-11-15 17:45:00,0.0,2022,11,15,17,45,0
0.0,2022-11-15 18:00:00,0.0,2022,11,15,18,0,0
0.0,2022-11-15 18:15:00,0.0,2022,11,15,18,15,0
0.0,2022-11-15 18:30:00,0.0,2022,11,15,18,30,0
0.0,2022-11-15 18:45:00,0.0,2022,11,15,18,45,0
0.0,2022-11-15 19:00:00,0.0,2022,11,15,19,0,0
0.0,2022-11-15 19:15:00,0.0,2022,11,15,19,15,0
0.0,2022-11-15 19:30:00,0.0,2022,11,15,19,30,0
0.0,2022-11-15 19:45:00,0.0,2022,11,15,19,45,0
0.0,2022-11-15 20:00:00,0.0,2022,11,15,20,0,0
0.0,2022-11-15 20:15:00,0.0,2022,11,15,20,15,0
0.0,2022-11-15 20:30:00,0.0,2022,11,15,20,30,0
0.0,2022-11-15 20:45:00,0.0,2022,11,15,20,45,0
0.0,2022-11-15 21:00:00,0.0,2022,11,15,21,0,0
0.0,2022-11-15 21:15:00,0.0,2022,11,15,21,15,0
0.0,2022-11-15 21:30:00,0.0,2022,11,15,21,30,0
0.0,2022-11-15 21:45:00,0.0,2022,11,15,21,45,0
0.0,2022-11-15 22:00:00,0.0,2022,11,15,22,0,0
0.0,2022-11-15 22:15:00,0.0,2022,11,15,22,15,0
0.0,2022-11-15 22:30:00,0.0,2022,11,15,22,30,0
0.0,2022-11-15 22:45:00,0.0,2022,11,15,22,45,0
0.0,2022-11-15 23:00:00,0.0,2022,11,15,23,0,0
0.0,2022-11-15 23:15:00,0.0,2022,11,15,23,15,0
0.0,2022-11-15 23:30:00,0.0,2022,11,15,23,30,0
0.0,2022-11-15 23:45:00,0.0,2022,11,15,23,45,0
0.0,2022-11-16 00:00:00,0.0,2022,11,16,0,0,0
0.0,2022-11-16 00:15:00,0.0,2022,11,16,0,15,0
0.0,2022-11-16 00:30:00,0.0,2022,11,16,0,30,0
0.0,2022-11-16 00:45:00,0.0,2022,11,16,0,45,0
0.0,2022-11-16 01:00:00,0.0,2022,11,16,1,0,0
0.0,2022-11-16 01:15:00,0.0,2022,11,16,1,15,0
0.0,2022-11-16 01:30:00,0.0,2022,11,16,1,30,0
0.0,2022-11-16 01:45:00,0.0,2022,11,16,1,45,0
0.0,2022-11-16 02:00:00,0.0,2022,11,16,2,0,0
0.0,2022-11-16 02:15:00,0.0,2022,11,16,2,15,0
0.0,2022-11-16 02:30:00,0.0,2022,11,16,2,30,0
0.0,2022-11-16 02:45:00,0.0,2022,11,16,2,45,0
0.0,2022-11-16 03:00:00,0.0,2022,11,16,3,0,0
0.0,2022-11-16 03:15:00,0.0,2022,11,16,3,15,0
0.0,2022-11-16 03:30:00,0.0,2022,11,16,3,30,0
0.0,2022-11-16 03:45:00,0.0,2022,11,16,3,45,0
0.0,2022-11-16 04:00:00,0.0,2022,11,16,4,0,0
0.0,2022-11-16 04:15:00,0.0,2022,11,16,4,15,0
0.0,2022-11-16 04:30:00,0.0,2022,11,16,4,30,0
0.0,2022-11-16 04:45:00,0.0,2022,11,16,4,45,0
0.0,2022-11-16 05:00:00,0.0,2022,11,16,5,0,0
0.0,2022-11-16 05:15:00,0.0,2022,11,16,5,15,0
0.0,2022-11-16 05:30:00,0.0,2022,11,16,5,30,0
0.0,2022-11-16 05:45:00,0.0,2022,11,16,5,45,0
0.0,2022-11-16 06:00:00,0.0,2022,11,16,6,0,0
0.0,2022-11-16 06:15:00,0.0,2022,11,16,6,15,0
0.0,2022-11-16 06:30:00,0.0,2022,11,16,6,30,0
0.0,2022-11-16 06:45:00,0.0,2022,11,16,6,45,0
0.0,2022-11-16 07:00:00,0.0,2022,11,16,7,0,0
0.0,2022-11-16 07:15:00,0.0,2022,11,16,7,15,0
0.0,2022-11-16 07:30:00,0.0,2022,11,16,7,30,0
0.0,2022-11-16 07:45:00,0.0,2022,11,16,7,45,0
0.0,2022-11-16 08:00:00,0.0,2022,11,16,8,0,0
0.0,2022-11-16 08:15:00,2.081754275649468,2022,11,16,8,15,0
1.9187,2022-11-16 08:30:00,13.575608667308178,2022,11,16,8,30,0
36.2046,2022-11-16 08:45:00,34.08349709089296,2022,11,16,8,45,0
44.373,2022-11-16 09:00:00,59.49225005600405,2022,11,16,9,0,0
54.1337,2022-11-16 09:15:00,86.85821447644653,2022,11,16,9,15,0
65.8052,2022-11-16 09:30:00,114.48840974653004,2022,11,16,9,30,0
75.6878,2022-11-16 09:45:00,141.39341789513196,2022,11,16,9,45,0
86.729,2022-11-16 10:00:00,166.95548420715568,2022,11,16,10,0,0
93.2541,2022-11-16 10:15:00,190.7606104239993,2022,11,16,10,15,0
112.0778,2022-11-16 10:30:00,212.51382903977932,2022,11,16,10,30,0
157.6089,2022-11-16 10:45:00,231.9949160857216,2022,11,16,10,45,0
220.396,2022-11-16 11:00:00,249.03425828220512,2022,11,16,11,0,0
242.2467,2022-11-16 11:15:00,263.49916577177385,2022,11,16,11,15,0
228.6994,2022-11-16 11:30:00,275.28585101745114,2022,11,16,11,30,0
320.0811,2022-11-16 11:45:00,284.314612004466,2022,11,16,11,45,0
287.853,2022-11-16 12:00:00,290.52689070122915,2022,11,16,12,0,0
328.7262,2022-11-16 12:15:00,293.8834901120486,2022,11,16,12,15,0
242.5575,2022-11-16 12:30:00,294.36354519922423,2022,11,16,12,30,0
266.1476,2022-11-16 12:45:00,291.96402314912194,2022,11,16,12,45,0
268.0062,2022-11-16 13:00:00,286.69965651749607,2022,11,16,13,0,0
259.9962,2022-11-16 13:15:00,278.60329179557823,2022,11,16,13,15,0
299.1103,2022-11-16 13:30:00,267.7267261682943,2022,11,16,13,30,0
388.3612,2022-11-16 13:45:00,254.14220977704176,2022,11,16,13,45,0
376.5563,2022-11-16 14:00:00,237.94493890021548,2022,11,16,14,0,0
514.4358,2022-11-16 14:15:00,219.2571467937144,2022,11,16,14,15,0
384.1191,2022-11-16 14:30:00,198.2348693306837,2022,11,16,14,30,0
251.2506,2022-11-16 14:45:00,175.0793722953229,2022,11,16,14,45,0
179.9953,2022-11-16 15:00:00,150.05708667769338,2022,11,16,15,0,0
368.8709,2022-11-16 15:15:00,123.53569669022622,2022,11,16,15,15,0
172.5809,2022-11-16 15:30:00,96.05223243978902,2022,11,16,15,30,0
42.9004,2022-11-16 15:45:00,68.44675463460118,2022,11,16,15,45,0
35.7589,2022-11-16 16:00:00,42.129151140686695,2022,11,16,16,0,0
8.4212,2022-11-16 16:15:00,19.5668229485706,2022,11,16,16,15,0
0.0,2022-11-16 16:30:00,4.672090946025853,2022,11,16,16,30,0
0.0,2022-11-16 16:45:00,0.0,2022,11,16,16,45,0
0.0,2022-11-16 17:00:00,0.0,2022,11,16,17,0,0
0.0,2022-11-16 17:15:00,0.0,2022,11,16,17,15,0
0.0,2022-11-16 17:30:00,0.0,2022,11,16,17,30,0
0.0,2022-11-16 17:45:00,0.0,2022,11,16,17,45,0
0.0,2022-11-16 18:00:00,0.0,2022,11,16,18,0,0
0.0,2022-11-16 18:15:00,0.0,2022,11,16,18,15,0
0.0,2022-11-16 18:30:00,0.0,2022,11,16,18,30,0
0.0,2022-11-16 18:45:00,0.0,2022,11,16,18,45,0
0.0,2022-11-16 19:00:00,0.0,2022,11,16,19,0,0
0.0,2022-11-16 19:15:00,0.0,2022,11,16,19,15,0
0.0,2022-11-16 19:30:00,0.0,2022,11,16,19,30,0
0.0,2022-11-16 19:45:00,0.0,2022,11,16,19,45,0
0.0,2022-11-16 20:00:00,0.0,2022,11,16,20,0,0
0.0,2022-11-16 20:15:00,0.0,2022,11,16,20,15,0
0.0,2022-11-16 20:30:00,0.0,2022,11,16,20,30,0
0.0,2022-11-16 20:45:00,0.0,2022,11,16,20,45,0
0.0,2022-11-16 21:00:00,0.0,2022,11,16,21,0,0
0.0,2022-11-16 21:15:00,0.0,2022,11,16,21,15,0
0.0,2022-11-16 21:30:00,0.0,2022,11,16,21,30,0
0.0,2022-11-16 21:45:00,0.0,2022,11,16,21,45,0
0.0,2022-11-16 22:00:00,0.0,2022,11,16,22,0,0
0.0,2022-11-16 22:15:00,0.0,2022,11,16,22,15,0
0.0,2022-11-16 22:30:00,0.0,2022,11,16,22,30,0
0.0,2022-11-16 22:45:00,0.0,2022,11,16,22,45,0
0.0,2022-11-16 23:00:00,0.0,2022,11,16,23,0,0
0.0,2022-11-16 23:15:00,0.0,2022,11,16,23,15,0
0.0,2022-11-16 23:30:00,0.0,2022,11,16,23,30,0
0.0,2022-11-16 23:45:00,0.0,2022,11,16,23,45,0
0.0,2022-11-17 00:00:00,0.0,2022,11,17,0,0,0
0.0,2022-11-17 00:15:00,0.0,2022,11,17,0,15,0
0.0,2022-11-17 00:30:00,0.0,2022,11,17,0,30,0
0.0,2022-11-17 00:45:00,0.0,2022,11,17,0,45,0
0.0,2022-11-17 01:00:00,0.0,2022,11,17,1,0,0
0.0,2022-11-17 01:15:00,0.0,2022,11,17,1,15,0
0.0,2022-11-17 01:30:00,0.0,2022,11,17,1,30,0
0.0,2022-11-17 01:45:00,0.0,2022,11,17,1,45,0
0.0,2022-11-17 02:00:00,0.0,2022,11,17,2,0,0
0.0,2022-11-17 02:15:00,0.0,2022,11,17,2,15,0
0.0,2022-11-17 02:30:00,0.0,2022,11,17,2,30,0
0.0,2022-11-17 02:45:00,0.0,2022,11,17,2,45,0
0.0,2022-11-17 03:00:00,0.0,2022,11,17,3,0,0
0.0,2022-11-17 03:15:00,0.0,2022,11,17,3,15,0
0.0,2022-11-17 03:30:00,0.0,2022,11,17,3,30,0
0.0,2022-11-17 03:45:00,0.0,2022,11,17,3,45,0
0.0,2022-11-17 04:00:00,0.0,2022,11,17,4,0,0
0.0,2022-11-17 04:15:00,0.0,2022,11,17,4,15,0
0.0,2022-11-17 04:30:00,0.0,2022,11,17,4,30,0
0.0,2022-11-17 04:45:00,0.0,2022,11,17,4,45,0
0.0,2022-11-17 05:00:00,0.0,2022,11,17,5,0,0
0.0,2022-11-17 05:15:00,0.0,2022,11,17,5,15,0
0.0,2022-11-17 05:30:00,0.0,2022,11,17,5,30,0
0.0,2022-11-17 05:45:00,0.0,2022,11,17,5,45,0
0.0,2022-11-17 06:00:00,0.0,2022,11,17,6,0,0
0.0,2022-11-17 06:15:00,0.0,2022,11,17,6,15,0
0.0,2022-11-17 06:30:00,0.0,2022,11,17,6,30,0
0.0,2022-11-17 06:45:00,0.0,2022,11,17,6,45,0
0.0,2022-11-17 07:00:00,0.0,2022,11,17,7,0,0
0.0,2022-11-17 07:15:00,0.0,2022,11,17,7,15,0
0.0,2022-11-17 07:30:00,0.0,2022,11,17,7,30,0
0.0,2022-11-17 07:45:00,0.0,2022,11,17,7,45,0
0.0,2022-11-17 08:00:00,0.0,2022,11,17,8,0,0
0.0,2022-11-17 08:15:00,1.4175621573373662,2022,11,17,8,15,0
0.0,2022-11-17 08:30:00,11.502888110977665,2022,11,17,8,30,0
5.088,2022-11-17 08:45:00,30.92095718596785,2022,11,17,8,45,0
13.2147,2022-11-17 09:00:00,55.659534944636896,2022,11,17,9,0,0
28.8907,2022-11-17 09:15:00,82.61665325140571,2022,11,17,9,15,0
47.9463,2022-11-17 09:30:00,109.98798778614032,2022,11,17,9,30,0
35.5033,2022-11-17 09:45:00,136.72295466647745,2022,11,17,9,45,0
13.1055,2022-11-17 10:00:00,162.17061940492528,2022,11,17,10,0,0
32.1886,2022-11-17 10:15:00,185.89833786585547,2022,11,17,10,15,0
99.2931,2022-11-17 10:30:00,207.60018506357903,2022,11,17,10,30,0
130.3701,2022-11-17 10:45:00,227.04921061955264,2022,11,17,10,45,0
65.0932,2022-11-17 11:00:00,244.07150556547032,2022,11,17,11,0,0
31.8502,2022-11-17 11:15:00,258.53154013874945,2022,11,17,11,15,0
97.8912,2022-11-17 11:30:00,270.323594168182,2022,11,17,11,30,0
81.6315,2022-11-17 11:45:00,279.3666213511207,2022,11,17,11,45,0
51.8125,2022-11-17 12:00:00,285.601117820076,2022,11,17,12,0,0
110.3111,2022-11-17 12:15:00,288.98722531916565,2022,11,17,12,15,0
114.6505,2022-11-17 12:30:00,289.5036356997695,2022,11,17,12,30,0
129.2484,2022-11-17 12:45:00,287.1470569351965,2022,11,17,12,45,0
175.1987,2022-11-17 13:00:00,281.93213681068335,2022,11,17,13,0,0
63.1319,2022-11-17 13:15:00,273.89182490305336,2022,11,17,13,15,0
130.996,2022-11-17 13:30:00,263.07824851598707,2022,11,17,13,30,0
64.916,2022-11-17 13:45:00,249.56428867680853,2022,11,17,13,45,0
48.185,2022-11-17 14:00:00,233.4461993792967,2022,11,17,14,0,0
37.2011,2022-11-17 14:15:00,214.8479102003332,2022,11,17,14,15,0
4.3296,2022-11-17 14:30:00,193.92815235887795,2022,11,17,14,30,0
4.3398,2022-11-17 14:45:00,170.8925166742039,2022,11,17,14,45,0
7.6989,2022-11-17 15:00:00,146.01453201304412,2022,11,17,15,0,0
1.2093,2022-11-17 15:15:00,119.67390672662223,2022,11,17,15,15,0
0.0,2022-11-17 15:30:00,92.42881783414543,2022,11,17,15,30,0
0.0,2022-11-17 15:45:00,65.15784656868648,2022,11,17,15,45,0
0.0,2022-11-17 16:00:00,39.34153999769152,2022,11,17,16,0,0
0.0,2022-11-17 16:15:00,17.561282452479436,2022,11,17,16,15,0
0.0,2022-11-17 16:30:00,3.773220743287301,2022,11,17,16,30,0
0.0,2022-11-17 16:45:00,0.0,2022,11,17,16,45,0
0.0,2022-11-17 17:00:00,0.0,2022,11,17,17,0,0
0.0,2022-11-17 17:15:00,0.0,2022,11,17,17,15,0
0.0,2022-11-17 17:30:00,0.0,2022,11,17,17,30,0
0.0,2022-11-17 17:45:00,0.0,2022,11,17,17,45,0
0.0,2022-11-17 18:00:00,0.0,2022,11,17,18,0,0
0.0,2022-11-17 18:15:00,0.0,2022,11,17,18,15,0
0.0,2022-11-17 18:30:00,0.0,2022,11,17,18,30,0
0.0,2022-11-17 18:45:00,0.0,2022,11,17,18,45,0
0.0,2022-11-17 19:00:00,0.0,2022,11,17,19,0,0
0.0,2022-11-17 19:15:00,0.0,2022,11,17,19,15,0
0.0,2022-11-17 19:30:00,0.0,2022,11,17,19,30,0
0.0,2022-11-17 19:45:00,0.0,2022,11,17,19,45,0
0.0,2022-11-17 20:00:00,0.0,2022,11,17,20,0,0
0.0,2022-11-17 20:15:00,0.0,2022,11,17,20,15,0
0.0,2022-11-17 20:30:00,0.0,2022,11,17,20,30,0
0.0,2022-11-17 20:45:00,0.0,2022,11,17,20,45,0
0.0,2022-11-17 21:00:00,0.0,2022,11,17,21,0,0
0.0,2022-11-17 21:15:00,0.0,2022,11,17,21,15,0
0.0,2022-11-17 21:30:00,0.0,2022,11,17,21,30,0
0.0,2022-11-17 21:45:00,0.0,2022,11,17,21,45,0
0.0,2022-11-17 22:00:00,0.0,2022,11,17,22,0,0
0.0,2022-11-17 22:15:00,0.0,2022,11,17,22,15,0
0.0,2022-11-17 22:30:00,0.0,2022,11,17,22,30,0
0.0,2022-11-17 22:45:00,0.0,2022,11,17,22,45,0
0.0,2022-11-17 23:00:00,0.0,2022,11,17,23,0,0
0.0,2022-11-17 23:15:00,0.0,2022,11,17,23,15,0
0.0,2022-11-17 23:30:00,0.0,2022,11,17,23,30,0
0.0,2022-11-17 23:45:00,0.0,2022,11,17,23,45,0
0.0,2022-11-18 00:00:00,0.0,2022,11,18,0,0,0
